coupleid,personid,time,time7c,gender,female,male,reldis,wrkstrs,wrkstrsc,wrkstrscb,wrkstrscw
77,154,0,-1.5,0,0,1,2.86,1,-1.9904762,.0571428476190478,-2.04761904761905
77,154,1,-1.35714285714286,0,0,1,2.49,4,1.0095238,.0571428476190478,.952380952380952
77,154,2,-1.21428571428571,0,0,1,5.15,4,1.0095238,.0571428476190478,.952380952380952
77,154,3,-1.07142857142857,0,0,1,2.31,2,-.9904762,.0571428476190478,-1.04761904761905
77,154,4,-.928571428571429,0,0,1,3.4,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,5,-.785714285714286,0,0,1,2.8,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,6,-.642857142857143,0,0,1,3.39,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,7,-.5,0,0,1,4.06,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,8,-.357142857142857,0,0,1,4.37,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,9,-.214285714285714,0,0,1,3.68,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,10,-.0714285714285714,0,0,1,1.95,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,11,.0714285714285714,0,0,1,2.49,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,12,.214285714285714,0,0,1,2.28,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,13,.357142857142857,0,0,1,3.18,4,1.0095238,.0571428476190478,.952380952380952
77,154,14,.5,0,0,1,3.24,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,15,.642857142857143,0,0,1,2.45,1,-1.9904762,.0571428476190478,-2.04761904761905
77,154,16,.785714285714286,0,0,1,2.71,4,1.0095238,.0571428476190478,.952380952380952
77,154,17,.928571428571429,0,0,1,2.78,3,.00952380000000019,.0571428476190478,-.0476190476190476
77,154,18,1.07142857142857,0,0,1,3.49,4,1.0095238,.0571428476190478,.952380952380952
77,154,19,1.21428571428571,0,0,1,3.51,4,1.0095238,.0571428476190478,.952380952380952
77,154,20,1.35714285714286,0,0,1,2.63,3,.00952380000000019,.0571428476190478,-.0476190476190476
78,155,0,-1.5,1,1,0,4.77,5,2.0095238,.0571428476190478,1.95238095238095
78,155,1,-1.35714285714286,1,1,0,5.5,3,.00952380000000019,.0571428476190478,-.0476190476190476
78,155,2,-1.21428571428571,1,1,0,3.98,2,-.9904762,.0571428476190478,-1.04761904761905
78,155,3,-1.07142857142857,1,1,0,4.19,4,1.0095238,.0571428476190478,.952380952380952
78,155,4,-.928571428571429,1,1,0,3.7,2,-.9904762,.0571428476190478,-1.04761904761905
78,155,5,-.785714285714286,1,1,0,3.17,3,.00952380000000019,.0571428476190478,-.0476190476190476
78,155,6,-.642857142857143,1,1,0,4.26,3,.00952380000000019,.0571428476190478,-.0476190476190476
78,155,7,-.5,1,1,0,4.61,4,1.0095238,.0571428476190478,.952380952380952
78,155,8,-.357142857142857,1,1,0,2.84,4,1.0095238,.0571428476190478,.952380952380952
78,155,9,-.214285714285714,1,1,0,5.33,1,-1.9904762,.0571428476190478,-2.04761904761905
78,155,10,-.0714285714285714,1,1,0,4.38,4,1.0095238,.0571428476190478,.952380952380952
78,155,11,.0714285714285714,1,1,0,3.33,2,-.9904762,.0571428476190478,-1.04761904761905
78,155,12,.214285714285714,1,1,0,4.28,4,1.0095238,.0571428476190478,.952380952380952
78,155,13,.357142857142857,1,1,0,3.82,4,1.0095238,.0571428476190478,.952380952380952
78,155,14,.5,1,1,0,3.66,2,-.9904762,.0571428476190478,-1.04761904761905
78,155,15,.642857142857143,1,1,0,5.46,3,.00952380000000019,.0571428476190478,-.0476190476190476
78,155,16,.785714285714286,1,1,0,6.14,2,-.9904762,.0571428476190478,-1.04761904761905
78,155,17,.928571428571429,1,1,0,4.29,3,.00952380000000019,.0571428476190478,-.0476190476190476
78,155,18,1.07142857142857,1,1,0,3.69,3,.00952380000000019,.0571428476190478,-.0476190476190476
78,155,19,1.21428571428571,1,1,0,4.02,2,-.9904762,.0571428476190478,-1.04761904761905
78,155,20,1.35714285714286,1,1,0,4.77,4,1.0095238,.0571428476190478,.952380952380952
78,156,0,-1.5,0,0,1,5.31,4,1.0095238,.295238085714286,.714285714285714
78,156,1,-1.35714285714286,0,0,1,5.04,2,-.9904762,.295238085714286,-1.28571428571429
78,156,2,-1.21428571428571,0,0,1,3.63,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,3,-1.07142857142857,0,0,1,5.55,2,-.9904762,.295238085714286,-1.28571428571429
78,156,4,-.928571428571429,0,0,1,4.51,4,1.0095238,.295238085714286,.714285714285714
78,156,5,-.785714285714286,0,0,1,4.02,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,6,-.642857142857143,0,0,1,4.25,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,7,-.5,0,0,1,5.16,4,1.0095238,.295238085714286,.714285714285714
78,156,8,-.357142857142857,0,0,1,4.92,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,9,-.214285714285714,0,0,1,3.39,5,2.0095238,.295238085714286,1.71428571428571
78,156,10,-.0714285714285714,0,0,1,5.08,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,11,.0714285714285714,0,0,1,3.54,4,1.0095238,.295238085714286,.714285714285714
78,156,12,.214285714285714,0,0,1,3.71,4,1.0095238,.295238085714286,.714285714285714
78,156,13,.357142857142857,0,0,1,3.09,4,1.0095238,.295238085714286,.714285714285714
78,156,14,.5,0,0,1,5.41,1,-1.9904762,.295238085714286,-2.28571428571429
78,156,15,.642857142857143,0,0,1,3.86,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,16,.785714285714286,0,0,1,4.74,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,17,.928571428571429,0,0,1,4.76,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,18,1.07142857142857,0,0,1,4.41,3,.00952380000000019,.295238085714286,-.285714285714286
78,156,19,1.21428571428571,0,0,1,4.41,4,1.0095238,.295238085714286,.714285714285714
78,156,20,1.35714285714286,0,0,1,4.38,4,1.0095238,.295238085714286,.714285714285714
79,157,0,-1.5,1,1,0,3.79,3,.00952380000000019,-.371428580952381,.380952380952381
79,157,1,-1.35714285714286,1,1,0,3.18,1,-1.9904762,-.371428580952381,-1.61904761904762
79,157,2,-1.21428571428571,1,1,0,5.08,1,-1.9904762,-.371428580952381,-1.61904761904762
79,157,3,-1.07142857142857,1,1,0,4.47,3,.00952380000000019,-.371428580952381,.380952380952381
79,157,4,-.928571428571429,1,1,0,4.34,0,-2.9904762,-.371428580952381,-2.61904761904762
79,157,5,-.785714285714286,1,1,0,5.13,3,.00952380000000019,-.371428580952381,.380952380952381
79,157,6,-.642857142857143,1,1,0,6.46,4,1.0095238,-.371428580952381,1.38095238095238
79,157,7,-.5,1,1,0,5.63,3,.00952380000000019,-.371428580952381,.380952380952381
79,157,8,-.357142857142857,1,1,0,4.17,1,-1.9904762,-.371428580952381,-1.61904761904762
79,157,9,-.214285714285714,1,1,0,3.65,3,.00952380000000019,-.371428580952381,.380952380952381
79,157,10,-.0714285714285714,1,1,0,6.29,3,.00952380000000019,-.371428580952381,.380952380952381
79,157,11,.0714285714285714,1,1,0,5.19,2,-.9904762,-.371428580952381,-.619047619047619
79,157,12,.214285714285714,1,1,0,5.26,2,-.9904762,-.371428580952381,-.619047619047619
79,157,13,.357142857142857,1,1,0,4.18,4,1.0095238,-.371428580952381,1.38095238095238
79,157,14,.5,1,1,0,6.11,2,-.9904762,-.371428580952381,-.619047619047619
79,157,15,.642857142857143,1,1,0,6.8,4,1.0095238,-.371428580952381,1.38095238095238
79,157,16,.785714285714286,1,1,0,3.24,1,-1.9904762,-.371428580952381,-1.61904761904762
79,157,17,.928571428571429,1,1,0,4.07,4,1.0095238,-.371428580952381,1.38095238095238
79,157,18,1.07142857142857,1,1,0,6.67,4,1.0095238,-.371428580952381,1.38095238095238
79,157,19,1.21428571428571,1,1,0,4.46,4,1.0095238,-.371428580952381,1.38095238095238
79,157,20,1.35714285714286,1,1,0,3.88,3,.00952380000000019,-.371428580952381,.380952380952381
79,158,0,-1.5,0,0,1,5.91,4,1.0095238,.152380942857143,.857142857142857
79,158,1,-1.35714285714286,0,0,1,6.06,3,.00952380000000019,.152380942857143,-.142857142857143
79,158,2,-1.21428571428571,0,0,1,5.92,4,1.0095238,.152380942857143,.857142857142857
79,158,3,-1.07142857142857,0,0,1,6.29,2,-.9904762,.152380942857143,-1.14285714285714
79,158,4,-.928571428571429,0,0,1,6.51,3,.00952380000000019,.152380942857143,-.142857142857143
79,158,5,-.785714285714286,0,0,1,7.17,3,.00952380000000019,.152380942857143,-.142857142857143
79,158,6,-.642857142857143,0,0,1,7.12,5,2.0095238,.152380942857143,1.85714285714286
79,158,7,-.5,0,0,1,5.32,2,-.9904762,.152380942857143,-1.14285714285714
79,158,8,-.357142857142857,0,0,1,6.42,3,.00952380000000019,.152380942857143,-.142857142857143
79,158,9,-.214285714285714,0,0,1,5.6,4,1.0095238,.152380942857143,.857142857142857
79,158,10,-.0714285714285714,0,0,1,6.51,3,.00952380000000019,.152380942857143,-.142857142857143
79,158,11,.0714285714285714,0,0,1,4.14,2,-.9904762,.152380942857143,-1.14285714285714
79,158,12,.214285714285714,0,0,1,7.35,4,1.0095238,.152380942857143,.857142857142857
79,158,13,.357142857142857,0,0,1,5.36,4,1.0095238,.152380942857143,.857142857142857
79,158,14,.5,0,0,1,7.86,3,.00952380000000019,.152380942857143,-.142857142857143
79,158,15,.642857142857143,0,0,1,4.86,2,-.9904762,.152380942857143,-1.14285714285714
79,158,16,.785714285714286,0,0,1,6.69,3,.00952380000000019,.152380942857143,-.142857142857143
79,158,17,.928571428571429,0,0,1,6.96,2,-.9904762,.152380942857143,-1.14285714285714
79,158,18,1.07142857142857,0,0,1,3.73,4,1.0095238,.152380942857143,.857142857142857
79,158,19,1.21428571428571,0,0,1,5.14,2,-.9904762,.152380942857143,-1.14285714285714
79,158,20,1.35714285714286,0,0,1,7.35,4,1.0095238,.152380942857143,.857142857142857
80,159,0,-1.5,1,1,0,7,3,.00952380000000019,.0571428476190478,-.0476190476190476
80,159,1,-1.35714285714286,1,1,0,4.89,2,-.9904762,.0571428476190478,-1.04761904761905
80,159,2,-1.21428571428571,1,1,0,5.81,4,1.0095238,.0571428476190478,.952380952380952
80,159,3,-1.07142857142857,1,1,0,5.52,5,2.0095238,.0571428476190478,1.95238095238095
80,159,4,-.928571428571429,1,1,0,7.23,3,.00952380000000019,.0571428476190478,-.0476190476190476
80,159,5,-.785714285714286,1,1,0,4.51,4,1.0095238,.0571428476190478,.952380952380952
80,159,6,-.642857142857143,1,1,0,5.99,4,1.0095238,.0571428476190478,.952380952380952
80,159,7,-.5,1,1,0,3.79,4,1.0095238,.0571428476190478,.952380952380952
80,159,8,-.357142857142857,1,1,0,4.89,4,1.0095238,.0571428476190478,.952380952380952
80,159,9,-.214285714285714,1,1,0,5.47,3,.00952380000000019,.0571428476190478,-.0476190476190476
80,159,10,-.0714285714285714,1,1,0,6.15,5,2.0095238,.0571428476190478,1.95238095238095
80,159,11,.0714285714285714,1,1,0,5.52,3,.00952380000000019,.0571428476190478,-.0476190476190476
80,159,12,.214285714285714,1,1,0,3.52,2,-.9904762,.0571428476190478,-1.04761904761905
80,159,13,.357142857142857,1,1,0,3.43,1,-1.9904762,.0571428476190478,-2.04761904761905
80,159,14,.5,1,1,0,3.73,2,-.9904762,.0571428476190478,-1.04761904761905
80,159,15,.642857142857143,1,1,0,3.78,3,.00952380000000019,.0571428476190478,-.0476190476190476
80,159,16,.785714285714286,1,1,0,6.34,2,-.9904762,.0571428476190478,-1.04761904761905
80,159,17,.928571428571429,1,1,0,4.26,4,1.0095238,.0571428476190478,.952380952380952
80,159,18,1.07142857142857,1,1,0,6.3,1,-1.9904762,.0571428476190478,-2.04761904761905
80,159,19,1.21428571428571,1,1,0,4.81,2,-.9904762,.0571428476190478,-1.04761904761905
80,159,20,1.35714285714286,1,1,0,5.07,3,.00952380000000019,.0571428476190478,-.0476190476190476
80,160,0,-1.5,0,0,1,5.2,2,-.9904762,.295238085714286,-1.28571428571429
80,160,1,-1.35714285714286,0,0,1,5.77,2,-.9904762,.295238085714286,-1.28571428571429
80,160,2,-1.21428571428571,0,0,1,5.71,6,3.0095238,.295238085714286,2.71428571428571
80,160,3,-1.07142857142857,0,0,1,4.72,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,4,-.928571428571429,0,0,1,3.27,4,1.0095238,.295238085714286,.714285714285714
80,160,5,-.785714285714286,0,0,1,6.49,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,6,-.642857142857143,0,0,1,5.45,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,7,-.5,0,0,1,5.08,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,8,-.357142857142857,0,0,1,5.04,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,9,-.214285714285714,0,0,1,4.69,4,1.0095238,.295238085714286,.714285714285714
80,160,10,-.0714285714285714,0,0,1,5.47,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,11,.0714285714285714,0,0,1,5.7,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,12,.214285714285714,0,0,1,3.31,4,1.0095238,.295238085714286,.714285714285714
80,160,13,.357142857142857,0,0,1,5.14,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,14,.5,0,0,1,6.17,2,-.9904762,.295238085714286,-1.28571428571429
80,160,15,.642857142857143,0,0,1,4.72,2,-.9904762,.295238085714286,-1.28571428571429
80,160,16,.785714285714286,0,0,1,4.5,5,2.0095238,.295238085714286,1.71428571428571
80,160,17,.928571428571429,0,0,1,4.96,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,18,1.07142857142857,0,0,1,4.68,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,19,1.21428571428571,0,0,1,4.79,3,.00952380000000019,.295238085714286,-.285714285714286
80,160,20,1.35714285714286,0,0,1,4.25,5,2.0095238,.295238085714286,1.71428571428571
81,161,0,-1.5,1,1,0,5.1,5,2.0095238,-.085714295238095,2.0952380952381
81,161,1,-1.35714285714286,1,1,0,4.53,3,.00952380000000019,-.085714295238095,.0952380952380952
81,161,2,-1.21428571428571,1,1,0,4.44,4,1.0095238,-.085714295238095,1.0952380952381
81,161,3,-1.07142857142857,1,1,0,2.82,3,.00952380000000019,-.085714295238095,.0952380952380952
81,161,4,-.928571428571429,1,1,0,4.62,4,1.0095238,-.085714295238095,1.0952380952381
81,161,5,-.785714285714286,1,1,0,6.01,2,-.9904762,-.085714295238095,-.904761904761905
81,161,6,-.642857142857143,1,1,0,4.7,4,1.0095238,-.085714295238095,1.0952380952381
81,161,7,-.5,1,1,0,4.81,2,-.9904762,-.085714295238095,-.904761904761905
81,161,8,-.357142857142857,1,1,0,5.66,3,.00952380000000019,-.085714295238095,.0952380952380952
81,161,9,-.214285714285714,1,1,0,3.48,1,-1.9904762,-.085714295238095,-1.9047619047619
81,161,10,-.0714285714285714,1,1,0,3.77,4,1.0095238,-.085714295238095,1.0952380952381
81,161,11,.0714285714285714,1,1,0,4.99,2,-.9904762,-.085714295238095,-.904761904761905
81,161,12,.214285714285714,1,1,0,4.2,2,-.9904762,-.085714295238095,-.904761904761905
81,161,13,.357142857142857,1,1,0,5.16,5,2.0095238,-.085714295238095,2.0952380952381
81,161,14,.5,1,1,0,2.45,2,-.9904762,-.085714295238095,-.904761904761905
81,161,15,.642857142857143,1,1,0,3.82,3,.00952380000000019,-.085714295238095,.0952380952380952
81,161,16,.785714285714286,1,1,0,5.12,2,-.9904762,-.085714295238095,-.904761904761905
81,161,17,.928571428571429,1,1,0,3.31,2,-.9904762,-.085714295238095,-.904761904761905
81,161,18,1.07142857142857,1,1,0,4.04,4,1.0095238,-.085714295238095,1.0952380952381
81,161,19,1.21428571428571,1,1,0,4.47,2,-.9904762,-.085714295238095,-.904761904761905
81,161,20,1.35714285714286,1,1,0,3.44,2,-.9904762,-.085714295238095,-.904761904761905
81,162,0,-1.5,0,0,1,5.64,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,1,-1.35714285714286,0,0,1,4.8,2,-.9904762,-.085714295238095,-.904761904761905
81,162,2,-1.21428571428571,0,0,1,4.92,2,-.9904762,-.085714295238095,-.904761904761905
81,162,3,-1.07142857142857,0,0,1,6.72,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,4,-.928571428571429,0,0,1,7.17,2,-.9904762,-.085714295238095,-.904761904761905
81,162,5,-.785714285714286,0,0,1,5.62,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,6,-.642857142857143,0,0,1,6.66,2,-.9904762,-.085714295238095,-.904761904761905
81,162,7,-.5,0,0,1,5.63,7,4.0095238,-.085714295238095,4.09523809523809
81,162,8,-.357142857142857,0,0,1,4.74,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,9,-.214285714285714,0,0,1,4.34,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,10,-.0714285714285714,0,0,1,5.33,1,-1.9904762,-.085714295238095,-1.9047619047619
81,162,11,.0714285714285714,0,0,1,5.94,2,-.9904762,-.085714295238095,-.904761904761905
81,162,12,.214285714285714,0,0,1,4.05,2,-.9904762,-.085714295238095,-.904761904761905
81,162,13,.357142857142857,0,0,1,4.94,5,2.0095238,-.085714295238095,2.0952380952381
81,162,14,.5,0,0,1,4.49,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,15,.642857142857143,0,0,1,5.2,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,16,.785714285714286,0,0,1,4.2,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,17,.928571428571429,0,0,1,6.07,3,.00952380000000019,-.085714295238095,.0952380952380952
81,162,18,1.07142857142857,0,0,1,5.38,2,-.9904762,-.085714295238095,-.904761904761905
81,162,19,1.21428571428571,0,0,1,5.51,4,1.0095238,-.085714295238095,1.0952380952381
81,162,20,1.35714285714286,0,0,1,4.74,3,.00952380000000019,-.085714295238095,.0952380952380952
82,163,0,-1.5,1,1,0,6.54,4,1.0095238,.199999990476191,.80952380952381
82,163,1,-1.35714285714286,1,1,0,6.39,5,2.0095238,.199999990476191,1.80952380952381
82,163,2,-1.21428571428571,1,1,0,5.43,3,.00952380000000019,.199999990476191,-.19047619047619
82,163,3,-1.07142857142857,1,1,0,6.08,6,3.0095238,.199999990476191,2.80952380952381
82,163,4,-.928571428571429,1,1,0,6.79,2,-.9904762,.199999990476191,-1.19047619047619
82,163,5,-.785714285714286,1,1,0,5.46,3,.00952380000000019,.199999990476191,-.19047619047619
82,163,6,-.642857142857143,1,1,0,6.17,3,.00952380000000019,.199999990476191,-.19047619047619
82,163,7,-.5,1,1,0,6.9,4,1.0095238,.199999990476191,.80952380952381
82,163,8,-.357142857142857,1,1,0,6.61,3,.00952380000000019,.199999990476191,-.19047619047619
82,163,9,-.214285714285714,1,1,0,7.31,2,-.9904762,.199999990476191,-1.19047619047619
82,163,10,-.0714285714285714,1,1,0,7.88,4,1.0095238,.199999990476191,.80952380952381
82,163,11,.0714285714285714,1,1,0,6.25,3,.00952380000000019,.199999990476191,-.19047619047619
82,163,12,.214285714285714,1,1,0,7.56,5,2.0095238,.199999990476191,1.80952380952381
82,163,13,.357142857142857,1,1,0,6.57,1,-1.9904762,.199999990476191,-2.19047619047619
82,163,14,.5,1,1,0,6.07,4,1.0095238,.199999990476191,.80952380952381
82,163,15,.642857142857143,1,1,0,5.49,2,-.9904762,.199999990476191,-1.19047619047619
82,163,16,.785714285714286,1,1,0,6.03,2,-.9904762,.199999990476191,-1.19047619047619
82,163,17,.928571428571429,1,1,0,5.39,1,-1.9904762,.199999990476191,-2.19047619047619
82,163,18,1.07142857142857,1,1,0,4.82,3,.00952380000000019,.199999990476191,-.19047619047619
82,163,19,1.21428571428571,1,1,0,5.46,4,1.0095238,.199999990476191,.80952380952381
82,163,20,1.35714285714286,1,1,0,7.14,3,.00952380000000019,.199999990476191,-.19047619047619
82,164,0,-1.5,0,0,1,7.14,5,2.0095238,.199999990476191,1.80952380952381
82,164,1,-1.35714285714286,0,0,1,6.62,4,1.0095238,.199999990476191,.80952380952381
82,164,2,-1.21428571428571,0,0,1,6.48,2,-.9904762,.199999990476191,-1.19047619047619
82,164,3,-1.07142857142857,0,0,1,5.61,3,.00952380000000019,.199999990476191,-.19047619047619
82,164,4,-.928571428571429,0,0,1,7.41,2,-.9904762,.199999990476191,-1.19047619047619
82,164,5,-.785714285714286,0,0,1,6.44,2,-.9904762,.199999990476191,-1.19047619047619
82,164,6,-.642857142857143,0,0,1,5.74,2,-.9904762,.199999990476191,-1.19047619047619
82,164,7,-.5,0,0,1,7.94,4,1.0095238,.199999990476191,.80952380952381
82,164,8,-.357142857142857,0,0,1,5.22,3,.00952380000000019,.199999990476191,-.19047619047619
82,164,9,-.214285714285714,0,0,1,7.05,4,1.0095238,.199999990476191,.80952380952381
82,164,10,-.0714285714285714,0,0,1,8.35,3,.00952380000000019,.199999990476191,-.19047619047619
82,164,11,.0714285714285714,0,0,1,6.66,2,-.9904762,.199999990476191,-1.19047619047619
82,164,12,.214285714285714,0,0,1,7.75,4,1.0095238,.199999990476191,.80952380952381
82,164,13,.357142857142857,0,0,1,6.63,3,.00952380000000019,.199999990476191,-.19047619047619
82,164,14,.5,0,0,1,6.04,2,-.9904762,.199999990476191,-1.19047619047619
82,164,15,.642857142857143,0,0,1,7.75,4,1.0095238,.199999990476191,.80952380952381
82,164,16,.785714285714286,0,0,1,6.54,3,.00952380000000019,.199999990476191,-.19047619047619
82,164,17,.928571428571429,0,0,1,6.59,3,.00952380000000019,.199999990476191,-.19047619047619
82,164,18,1.07142857142857,0,0,1,7.28,2,-.9904762,.199999990476191,-1.19047619047619
82,164,19,1.21428571428571,0,0,1,8.65,5,2.0095238,.199999990476191,1.80952380952381
82,164,20,1.35714285714286,0,0,1,6.55,5,2.0095238,.199999990476191,1.80952380952381
83,165,0,-1.5,1,1,0,7.3,3,.00952380000000019,.485714276190476,-.476190476190476
83,165,1,-1.35714285714286,1,1,0,4.93,4,1.0095238,.485714276190476,.523809523809524
83,165,2,-1.21428571428571,1,1,0,3.71,1,-1.9904762,.485714276190476,-2.47619047619048
83,165,3,-1.07142857142857,1,1,0,5.62,3,.00952380000000019,.485714276190476,-.476190476190476
83,165,4,-.928571428571429,1,1,0,5.25,2,-.9904762,.485714276190476,-1.47619047619048
83,165,5,-.785714285714286,1,1,0,5.24,2,-.9904762,.485714276190476,-1.47619047619048
83,165,6,-.642857142857143,1,1,0,5.6,5,2.0095238,.485714276190476,1.52380952380952
83,165,7,-.5,1,1,0,5.34,4,1.0095238,.485714276190476,.523809523809524
83,165,8,-.357142857142857,1,1,0,3.96,3,.00952380000000019,.485714276190476,-.476190476190476
83,165,9,-.214285714285714,1,1,0,6.3,3,.00952380000000019,.485714276190476,-.476190476190476
83,165,10,-.0714285714285714,1,1,0,5.56,3,.00952380000000019,.485714276190476,-.476190476190476
83,165,11,.0714285714285714,1,1,0,6.14,4,1.0095238,.485714276190476,.523809523809524
83,165,12,.214285714285714,1,1,0,4.29,4,1.0095238,.485714276190476,.523809523809524
83,165,13,.357142857142857,1,1,0,5.85,6,3.0095238,.485714276190476,2.52380952380952
83,165,14,.5,1,1,0,6.28,4,1.0095238,.485714276190476,.523809523809524
83,165,15,.642857142857143,1,1,0,5.92,2,-.9904762,.485714276190476,-1.47619047619048
83,165,16,.785714285714286,1,1,0,5.2,4,1.0095238,.485714276190476,.523809523809524
83,165,17,.928571428571429,1,1,0,5.1,4,1.0095238,.485714276190476,.523809523809524
83,165,18,1.07142857142857,1,1,0,5.03,4,1.0095238,.485714276190476,.523809523809524
83,165,19,1.21428571428571,1,1,0,5.98,4,1.0095238,.485714276190476,.523809523809524
83,165,20,1.35714285714286,1,1,0,5.26,4,1.0095238,.485714276190476,.523809523809524
83,166,0,-1.5,0,0,1,6.29,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,1,-1.35714285714286,0,0,1,4.92,2,-.9904762,.295238085714286,-1.28571428571429
83,166,2,-1.21428571428571,0,0,1,6.49,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,3,-1.07142857142857,0,0,1,3.86,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,4,-.928571428571429,0,0,1,5.37,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,5,-.785714285714286,0,0,1,5.53,4,1.0095238,.295238085714286,.714285714285714
83,166,6,-.642857142857143,0,0,1,5.61,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,7,-.5,0,0,1,6.29,4,1.0095238,.295238085714286,.714285714285714
83,166,8,-.357142857142857,0,0,1,5.43,4,1.0095238,.295238085714286,.714285714285714
83,166,9,-.214285714285714,0,0,1,3.98,5,2.0095238,.295238085714286,1.71428571428571
83,166,10,-.0714285714285714,0,0,1,3.39,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,11,.0714285714285714,0,0,1,5.49,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,12,.214285714285714,0,0,1,3.96,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,13,.357142857142857,0,0,1,5.26,4,1.0095238,.295238085714286,.714285714285714
83,166,14,.5,0,0,1,3.65,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,15,.642857142857143,0,0,1,6.06,4,1.0095238,.295238085714286,.714285714285714
83,166,16,.785714285714286,0,0,1,5.47,4,1.0095238,.295238085714286,.714285714285714
83,166,17,.928571428571429,0,0,1,4.29,2,-.9904762,.295238085714286,-1.28571428571429
83,166,18,1.07142857142857,0,0,1,5.3,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,19,1.21428571428571,0,0,1,4.73,3,.00952380000000019,.295238085714286,-.285714285714286
83,166,20,1.35714285714286,0,0,1,4.06,3,.00952380000000019,.295238085714286,-.285714285714286
84,167,0,-1.5,1,1,0,3.17,2,-.9904762,-.133333342857143,-.857142857142857
84,167,1,-1.35714285714286,1,1,0,4.08,2,-.9904762,-.133333342857143,-.857142857142857
84,167,2,-1.21428571428571,1,1,0,4.12,4,1.0095238,-.133333342857143,1.14285714285714
84,167,3,-1.07142857142857,1,1,0,3.4,2,-.9904762,-.133333342857143,-.857142857142857
84,167,4,-.928571428571429,1,1,0,2.64,5,2.0095238,-.133333342857143,2.14285714285714
84,167,5,-.785714285714286,1,1,0,3.66,4,1.0095238,-.133333342857143,1.14285714285714
84,167,6,-.642857142857143,1,1,0,1.85,3,.00952380000000019,-.133333342857143,.142857142857143
84,167,7,-.5,1,1,0,3.66,4,1.0095238,-.133333342857143,1.14285714285714
84,167,8,-.357142857142857,1,1,0,1.26,3,.00952380000000019,-.133333342857143,.142857142857143
84,167,9,-.214285714285714,1,1,0,5.82,2,-.9904762,-.133333342857143,-.857142857142857
84,167,10,-.0714285714285714,1,1,0,2,3,.00952380000000019,-.133333342857143,.142857142857143
84,167,11,.0714285714285714,1,1,0,3.41,4,1.0095238,-.133333342857143,1.14285714285714
84,167,12,.214285714285714,1,1,0,3.5,2,-.9904762,-.133333342857143,-.857142857142857
84,167,13,.357142857142857,1,1,0,5.08,3,.00952380000000019,-.133333342857143,.142857142857143
84,167,14,.5,1,1,0,3.63,3,.00952380000000019,-.133333342857143,.142857142857143
84,167,15,.642857142857143,1,1,0,2.54,3,.00952380000000019,-.133333342857143,.142857142857143
84,167,16,.785714285714286,1,1,0,3.02,2,-.9904762,-.133333342857143,-.857142857142857
84,167,17,.928571428571429,1,1,0,3.62,3,.00952380000000019,-.133333342857143,.142857142857143
84,167,18,1.07142857142857,1,1,0,3.25,2,-.9904762,-.133333342857143,-.857142857142857
